dive,U_DAC,V_DAC,start_time,end_time,start_latitude,end_latitude,start_longitude,end_longitude
183,-0.02515028,0.2451342,2025-06-06 10:34:16,2025-06-06 11:26:52,47.793983,47.79515,-122.41365,-122.41407
184,0.004552837,0.32128558,2025-06-06 11:34:22,2025-06-06 12:34:04,47.794716,47.7991,-122.414085,-122.411964
185,0.012419596,0.2552765,2025-06-06 12:39:28,2025-06-06 13:36:03,47.799435,47.80175,-122.41258,-122.41088
186,0.037227053,0.2478309,2025-06-06 13:43:34,2025-06-06 14:26:35,47.80258,47.8038,-122.41103,-122.41082
187,0.011697745,0.17697497,2025-06-06 14:31:17,2025-06-06 15:24:33,47.804016,47.803333,-122.41071,-122.4105
188,-0.060452487,-0.007807264,2025-06-06 15:34:17,2025-06-06 16:28:35,47.803883,47.797615,-122.40977,-122.41351
189,-0.019761743,-0.11068229,2025-06-06 16:33:58,2025-06-06 17:23:35,47.79765,47.789284,-122.41327,-122.41407
190,-0.0053454917,-0.17009617,2025-06-06 17:30:41,2025-06-06 18:21:34,47.78845,47.77915,-122.41444,-122.41655
191,0.0012491487,-0.15673357,2025-06-06 18:28:58,2025-06-06 19:09:59,47.778465,47.771416,-122.417015,-122.4184
192,0.02454893,-0.1871463,2025-06-06 19:14:29,2025-06-06 19:56:47,47.7705,47.76272,-122.41808,-122.41852
193,0.0075245583,-0.12824468,2025-06-06 20:01:40,2025-06-06 20:56:22,47.761517,47.764267,-122.4177,-122.41872
194,-0.01766748,-0.038060006,2025-06-06 21:04:47,2025-06-06 22:01:33,47.762867,47.7682,-122.4185,-122.419464
195,-0.016340526,0.0220446,2025-06-06 22:07:05,2025-06-06 23:03:29,47.767616,47.76285,-122.41918,-122.4189
196,0.011174471,0.049563505,2025-06-06 23:08:59,2025-06-07 00:04:47,47.76195,47.757584,-122.41915,-122.41783
197,-0.012170333,0.09536428,2025-06-07 00:12:10,2025-06-07 01:16:59,47.7564,47.7523,-122.418564,-122.41932
198,-0.0076598125,0.1343276,2025-06-07 01:22:40,2025-06-07 02:29:53,47.752018,47.74895,-122.41994,-122.419785
199,0.033756915,0.096236356,2025-06-07 02:35:46,2025-06-07 03:37:41,47.749268,47.74545,-122.4198,-122.41748
200,0.033691183,0.024448711,2025-06-07 03:43:11,2025-06-07 04:48:23,47.74555,47.73937,-122.41715,-122.41827
201,0.0027172223,-0.08041929,2025-06-07 04:54:33,2025-06-07 06:00:21,47.739315,47.72975,-122.4181,-122.42139
202,-0.042287555,-0.13534296,2025-06-07 06:05:59,2025-06-07 07:13:57,47.729515,47.71695,-122.421585,-122.427086
203,-0.08555676,-0.14745319,2025-06-07 07:19:47,2025-06-07 08:04:59,47.716167,47.708233,-122.4269,-122.42855
204,-0.11983604,-0.050052837,2025-06-07 08:12:05,2025-06-07 09:07:28,47.70735,47.711983,-122.42828,-122.43018
205,-0.056665204,0.013744502,2025-06-07 09:15:52,2025-06-07 10:09:17,47.7111,47.716583,-122.4296,-122.42712
206,-0.007055254,0.08812204,2025-06-07 10:16:40,2025-06-07 11:14:59,47.716316,47.725285,-122.42705,-122.422935
207,0.019313153,0.14479452,2025-06-07 11:20:22,2025-06-07 12:15:53,47.725266,47.7357,-122.42281,-122.41975
208,-0.008855355,0.24686868,2025-06-07 12:23:11,2025-06-07 13:19:58,47.73615,47.750282,-122.41988,-122.41897
209,-0.076274104,0.34366417,2025-06-07 13:25:11,2025-06-07 14:18:11,47.751266,47.766167,-122.41905,-122.4178
210,-0.01668445,0.343464,2025-06-07 14:25:16,2025-06-07 15:06:59,47.7676,47.771267,-122.41728,-122.4158
211,-0.01727653,0.24983531,2025-06-07 15:11:40,2025-06-07 15:51:10,47.7709,47.772182,-122.41485,-122.4157
212,-0.029849775,0.13200639,2025-06-07 15:55:53,2025-06-07 16:54:16,47.77175,47.769817,-122.41558,-122.4167
213,0.0016132744,0.051646795,2025-06-07 16:59:40,2025-06-07 17:38:33,47.769466,47.767715,-122.41675,-122.4136
214,-0.024996454,-0.033568017,2025-06-07 17:42:59,2025-06-07 18:24:05,47.76725,47.77115,-122.41383,-122.414635
215,-0.009413113,-0.14109616,2025-06-07 18:28:53,2025-06-07 19:28:33,47.7701,47.771683,-122.414764,-122.4154
216,0.0021428217,-0.2005773,2025-06-07 19:34:23,2025-06-07 20:32:59,47.770267,47.7707,-122.41523,-122.41525
217,-0.01112034,-0.20620923,2025-06-07 20:38:40,2025-06-07 21:35:03,47.7691,47.7693,-122.41503,-122.41555
218,0.037539937,-0.10598754,2025-06-07 21:40:34,2025-06-07 22:39:29,47.767918,47.77075,-122.41565,-122.41351
219,-0.00874907,0.0061654714,2025-06-07 22:44:47,2025-06-07 23:25:29,47.76975,47.773815,-122.41355,-122.41478
220,-0.034180243,0.061846152,2025-06-07 23:30:05,2025-06-08 00:26:33,47.77273,47.7807,-122.41489,-122.41655
221,-0.024412408,0.1272673,2025-06-08 00:32:11,2025-06-08 01:29:17,47.779633,47.789715,-122.417114,-122.41715
222,-0.032972284,0.15698904,2025-06-08 01:35:03,2025-06-08 02:16:46,47.78915,47.79685,-122.41721,-122.41763
223,-0.030586382,0.17442662,2025-06-08 02:21:23,2025-06-08 03:02:22,47.796516,47.80422,-122.41825,-122.4179
224,-0.00993748,0.13859212,2025-06-08 03:07:33,2025-06-08 03:47:52,47.804165,47.810966,-122.41875,-122.41752
225,-0.02421269,0.07809471,2025-06-08 03:52:41,2025-06-08 04:37:33,47.810635,47.81682,-122.418015,-122.41805
226,-0.045548603,0.043429483,2025-06-08 04:42:35,2025-06-08 05:22:29,47.815968,47.820816,-122.41875,-122.419
227,-0.02841548,0.008750607,2025-06-08 05:27:11,2025-06-08 06:20:58,47.820465,47.82585,-122.41932,-122.417336
228,-0.029986996,-0.028947208,2025-06-08 06:28:41,2025-06-08 07:11:34,47.824318,47.82775,-122.417336,-122.41673
229,-0.036836963,-0.0035703739,2025-06-08 07:18:23,2025-06-08 07:59:10,47.826485,47.830334,-122.417435,-122.41724
230,-0.026741188,0.01574627,2025-06-08 08:03:59,2025-06-08 08:55:59,47.829533,47.83515,-122.4181,-122.4164
231,-0.0059310454,-0.022283748,2025-06-08 09:03:23,2025-06-08 10:00:23,47.834568,47.828568,-122.41825,-122.41662
232,-0.054910116,0.05689656,2025-06-08 10:05:53,2025-06-08 10:48:47,47.82802,47.8253,-122.418,-122.41863
233,-0.04747318,0.11891363,2025-06-08 10:53:40,2025-06-08 11:34:29,47.82535,47.82395,-122.41973,-122.4193
234,-0.063171715,0.13614646,2025-06-08 11:39:04,2025-06-08 12:30:34,47.8241,47.822582,-122.4206,-122.420784
235,-0.06481972,0.19751135,2025-06-08 12:38:21,2025-06-08 13:20:34,47.82287,47.823067,-122.42274,-122.422485
236,-0.0532332,0.21972515,2025-06-08 13:25:17,2025-06-08 14:18:17,47.82325,47.8237,-122.4235,-122.42274
237,-0.05006085,0.21287575,2025-06-08 14:25:47,2025-06-08 15:19:03,47.824417,47.8246,-122.4241,-122.42368
238,-0.012389095,0.17547004,2025-06-08 15:26:33,2025-06-08 16:07:47,47.82495,47.82445,-122.42533,-122.423935
239,0.0062198155,0.13852535,2025-06-08 16:12:29,2025-06-08 16:52:47,47.824383,47.822918,-122.42505,-122.42387
240,0.0309704,0.08747565,2025-06-08 16:57:23,2025-06-08 17:37:11,47.822784,47.82055,-122.42447,-122.42274
241,0.06402916,0.0013862107,2025-06-08 17:42:16,2025-06-08 18:24:04,47.82055,47.8168,-122.42337,-122.42118
242,0.03561159,-0.12357932,2025-06-08 18:28:40,2025-06-08 19:21:21,47.81703,47.8084,-122.4212,-122.42057
243,0.0073111,-0.23065151,2025-06-08 19:28:35,2025-06-08 20:23:28,47.808083,47.795418,-122.41995,-122.42004
244,0.035570018,-0.36706325,2025-06-08 20:30:52,2025-06-08 21:26:46,47.793568,47.77705,-122.41877,-122.41793
245,0.020955773,-0.27209818,2025-06-08 21:34:35,2025-06-08 22:05:40,47.774315,47.767933,-122.41683,-122.41885
246,0.03798334,-0.16603012,2025-06-08 22:12:10,2025-06-08 22:53:29,47.765766,47.759335,-122.41845,-122.41975
247,0.03040539,-0.1410741,2025-06-08 22:58:10,2025-06-08 23:37:33,47.758167,47.752132,-122.4195,-122.420815
248,0.05746364,-0.07356402,2025-06-08 23:42:17,2025-06-09 00:20:59,47.75135,47.74675,-122.42095,-122.42143
249,0.030918816,-0.008575975,2025-06-09 00:25:16,2025-06-09 01:02:41,47.746067,47.742184,-122.421616,-122.4218
250,0.030948058,0.056700405,2025-06-09 01:07:05,2025-06-09 01:45:11,47.741867,47.739017,-122.422264,-122.4221
251,0.0484759,0.051693995,2025-06-09 01:49:58,2025-06-09 02:40:53,47.73925,47.734665,-122.4225,-122.42152
252,0.10643352,0.09798711,2025-06-09 02:48:22,2025-06-09 03:30:03,47.735233,47.7325,-122.42145,-122.419014
253,0.038129892,0.052552763,2025-06-09 03:34:47,2025-06-09 04:14:03,47.732765,47.730316,-122.41883,-122.41963
254,0.026777606,0.039216325,2025-06-09 04:18:41,2025-06-09 04:57:59,47.730015,47.7271,-122.419014,-122.41893
255,-0.035536557,-0.011330739,2025-06-09 05:02:53,2025-06-09 05:57:28,47.72685,47.721382,-122.41853,-122.42318
256,-0.04310033,-0.062306315,2025-06-09 06:04:29,2025-06-09 06:54:33,47.7207,47.713634,-122.4229,-122.42547
257,-0.054472942,-0.08864371,2025-06-09 07:01:52,2025-06-09 07:44:59,47.712532,47.7064,-122.42615,-122.4264
258,-0.09414505,-0.05928358,2025-06-09 07:49:58,2025-06-09 08:32:17,47.705566,47.707466,-122.42657,-122.42667
259,-0.12557149,-0.054343794,2025-06-09 08:37:05,2025-06-09 09:34:03,47.7069,47.711685,-122.4268,-122.42757
260,-0.097862005,-0.023566123,2025-06-09 09:39:35,2025-06-09 10:32:28,47.7114,47.716183,-122.42785,-122.42647
261,-0.046156514,0.015997041,2025-06-09 10:39:58,2025-06-09 11:22:35,47.715935,47.720684,-122.425835,-122.42355
262,-0.004704427,0.067489766,2025-06-09 11:27:17,2025-06-09 12:18:57,47.720135,47.725235,-122.4236,-122.4191
263,0.023604196,0.15194628,2025-06-09 12:26:17,2025-06-09 13:22:28,47.72485,47.735966,-122.419235,-122.4166
264,-0.003904409,0.22544393,2025-06-09 13:28:11,2025-06-09 14:22:47,47.736183,47.749233,-122.41658,-122.416084
265,-0.06642018,0.30914724,2025-06-09 14:28:34,2025-06-09 15:14:53,47.749535,47.76235,-122.416084,-122.416916
266,-0.039276116,0.35158673,2025-06-09 15:22:05,2025-06-09 16:03:53,47.76317,47.771618,-122.417114,-122.412415
267,-0.025799619,0.22426386,2025-06-09 16:08:29,2025-06-09 16:59:11,47.77235,47.773285,-122.41233,-122.41
268,-0.017567346,0.0935606,2025-06-09 17:07:11,2025-06-09 18:00:47,47.773933,47.770485,-122.41026,-122.41045
269,-0.007881526,-0.058223907,2025-06-09 18:08:11,2025-06-09 18:55:58,47.770382,47.764034,-122.41053,-122.41157
270,-0.0032342172,-0.13838689,2025-06-09 19:03:28,2025-06-09 19:45:11,47.76335,47.76435,-122.41145,-122.4134
271,0.043186482,-0.19932841,2025-06-09 19:50:05,2025-06-09 20:43:28,47.763634,47.7645,-122.4138,-122.4117
272,0.058317326,-0.23892209,2025-06-09 20:50:47,2025-06-09 21:45:28,47.762817,47.762585,-122.4119,-122.411316
273,0.02640872,-0.20326157,2025-06-09 21:51:11,2025-06-09 22:52:00,47.761116,47.761417,-122.41068,-122.41192
274,0.025367625,-0.1360953,2025-06-09 22:57:29,2025-06-09 23:53:57,47.75925,47.7617,-122.41113,-122.41147
275,0.028244385,-0.045472182,2025-06-09 23:59:47,2025-06-10 00:59:05,47.760765,47.766434,-122.412415,-122.412865
276,-0.023022067,0.030379493,2025-06-10 01:04:52,2025-06-10 01:56:33,47.765785,47.77297,-122.41285,-122.4154
277,-0.069843106,0.12440569,2025-06-10 02:04:11,2025-06-10 03:00:03,47.771015,47.781467,-122.41617,-122.41848
278,-0.062227108,0.154461,2025-06-10 03:07:41,2025-06-10 03:49:16,47.780632,47.7886,-122.420334,-122.420166
279,-0.0646336,0.13840318,2025-06-10 03:54:05,2025-06-10 04:46:33,47.78785,47.79765,-122.4208,-122.42045
280,-0.04875353,0.13042702,2025-06-10 04:53:59,2025-06-10 05:50:41,47.796482,47.806732,-122.42146,-122.4198
281,-0.036537543,0.07544765,2025-06-10 05:56:46,2025-06-10 06:51:03,47.806,47.8143,-122.42122,-122.41949
282,-0.0030543555,0.0027447054,2025-06-10 06:58:17,2025-06-10 07:48:58,47.813965,47.819984,-122.420685,-122.417984
283,0.003237121,0.0015148553,2025-06-10 07:56:40,2025-06-10 08:45:34,47.8199,47.825016,-122.4182,-122.416664
284,0.004338681,-0.017656071,2025-06-10 08:58:11,2025-06-10 09:47:33,47.823,47.82847,-122.41787,-122.4169
285,0.0010650674,0.05927476,2025-06-10 09:54:58,2025-06-10 10:40:52,47.828133,47.83452,-122.4175,-122.4169
286,-0.008494575,0.0546893,2025-06-10 10:48:04,2025-06-10 11:38:11,47.8343,47.830166,-122.41787,-122.416985
287,-0.021003824,0.09941147,2025-06-10 11:45:29,2025-06-10 12:36:03,47.830532,47.827682,-122.41808,-122.41818
288,-0.048762813,0.15618016,2025-06-10 12:43:29,2025-06-10 13:34:23,47.82895,47.827568,-122.41949,-122.42007
289,-0.073066786,0.21181001,2025-06-10 13:41:46,2025-06-10 14:31:52,47.828617,47.828217,-122.42105,-122.422
290,-0.0823237,0.1950324,2025-06-10 14:39:11,2025-06-10 15:34:57,47.8295,47.8294,-122.42274,-122.42392
291,-0.088012375,0.19926904,2025-06-10 15:40:34,2025-06-10 16:26:11,47.82987,47.829365,-122.424515,-122.42482
292,-0.02658357,0.1418174,2025-06-10 16:31:28,2025-06-10 17:23:11,47.829834,47.82847,-122.42432,-122.42281
293,-0.0014264891,0.09244404,2025-06-10 17:30:23,2025-06-10 18:17:16,47.828568,47.825367,-122.42229,-122.42191
294,0.036893904,0.004800752,2025-06-10 18:24:58,2025-06-10 19:12:17,47.825718,47.82035,-122.42112,-122.4199
295,0.0343113,-0.08773481,2025-06-10 19:19:53,2025-06-10 20:10:17,47.820183,47.811966,-122.41928,-122.4192
296,0.013016107,-0.23826961,2025-06-10 20:17:40,2025-06-10 21:11:10,47.811817,47.798717,-122.41877,-122.41965
297,0.0038342436,-0.27867264,2025-06-10 21:20:33,2025-06-10 22:11:59,47.79748,47.7838,-122.41848,-122.4196
298,0.062438287,-0.2885062,2025-06-10 22:17:11,2025-06-10 23:09:33,47.7823,47.768818,-122.41895,-122.41703
299,0.03111302,-0.1698479,2025-06-10 23:16:40,2025-06-11 00:07:57,47.76755,47.757435,-122.41655,-122.41777
300,0.036814086,-0.13628574,2025-06-11 00:15:05,2025-06-11 01:09:33,47.7559,47.74618,-122.41775,-122.4197
301,0.03394176,-0.075432606,2025-06-11 01:17:17,2025-06-11 02:10:40,47.745068,47.737766,-122.4202,-122.42165
302,0.018206911,-0.0314053,2025-06-11 02:18:53,2025-06-11 03:12:29,47.73728,47.730385,-122.4224,-122.42265
303,0.028802097,-0.01625471,2025-06-11 03:20:22,2025-06-11 04:10:03,47.730885,47.72535,-122.42274,-122.42191
304,0.008071969,-0.022921573,2025-06-11 04:17:05,2025-06-11 05:07:47,47.726032,47.719917,-122.42235,-122.42315
305,-0.01782136,0.011322714,2025-06-11 05:15:05,2025-06-11 06:06:52,47.720016,47.714733,-122.42302,-122.424385
306,-0.022912735,-0.022558544,2025-06-11 06:14:22,2025-06-11 06:59:21,47.714584,47.70952,-122.425186,-122.4255
307,-0.050548196,0.00925392,2025-06-11 07:04:23,2025-06-11 07:46:53,47.7093,47.705334,-122.4266,-122.42725
308,-0.09432908,0.033365864,2025-06-11 07:51:53,2025-06-11 08:36:33,47.704716,47.70838,-122.4284,-122.426735
309,-0.13854265,-0.026234047,2025-06-11 08:44:05,2025-06-11 09:36:29,47.707966,47.71235,-122.42803,-122.42905
310,-0.13738024,-0.03673661,2025-06-11 09:44:16,2025-06-11 10:34:46,47.71185,47.714115,-122.42948,-122.42815
311,-0.059634715,-0.04571123,2025-06-11 10:42:23,2025-06-11 11:34:34,47.71405,47.716484,-122.42838,-122.42415
312,-0.009467111,-0.010521405,2025-06-11 11:41:46,2025-06-11 12:33:03,47.71645,47.7202,-122.423416,-122.42004
313,0.017784141,0.06295452,2025-06-11 12:40:29,2025-06-11 13:31:11,47.721,47.727818,-122.41862,-122.4185
314,0.045227572,0.15368992,2025-06-11 13:38:52,2025-06-11 14:29:28,47.72845,47.737915,-122.417435,-122.41665
315,0.009459149,0.2940851,2025-06-11 14:36:53,2025-06-11 15:29:22,47.739,47.752068,-122.41548,-122.4169
316,-0.07611835,0.34257245,2025-06-11 15:37:10,2025-06-11 16:20:51,47.753666,47.76565,-122.41583,-122.41615
317,-0.07772563,0.34014383,2025-06-11 16:25:52,2025-06-11 17:21:22,47.766865,47.7816,-122.4158,-122.4181
318,-0.014228461,0.23985407,2025-06-11 17:30:53,2025-06-11 18:25:57,47.78415,47.7947,-122.41672,-122.41413
319,-0.07310611,0.10036945,2025-06-11 18:33:40,2025-06-11 19:26:03,47.7974,47.8052,-122.41402,-122.41866
320,-0.0342888,-0.040179063,2025-06-11 19:33:22,2025-06-11 20:28:28,47.806915,47.810318,-122.41838,-122.41932
321,-0.008212561,-0.11684016,2025-06-11 20:35:58,2025-06-11 21:24:58,47.811882,47.812965,-122.4192,-122.41949
322,-0.019232895,-0.16324355,2025-06-11 21:32:05,2025-06-11 22:25:04,47.81385,47.81415,-122.4199,-122.4188
323,0.031183103,-0.13668695,2025-06-11 22:32:23,2025-06-11 23:25:40,47.8153,47.81735,-122.4188,-122.41635
324,0.03274351,-0.07079687,2025-06-11 23:33:05,2025-06-12 00:24:51,47.81777,47.820667,-122.41396,-122.4129
325,0.07267727,0.05234891,2025-06-12 00:32:23,2025-06-12 01:15:17,47.821632,47.827168,-122.410515,-122.41125
326,0.09498092,0.13158506,2025-06-12 01:20:17,2025-06-12 02:07:47,47.82802,47.832916,-122.4111,-122.41428
327,0.08321821,0.117111646,2025-06-12 02:15:23,2025-06-12 03:05:52,47.8346,47.8326,-122.41483,-122.41365
328,0.041353613,0.18828759,2025-06-12 03:13:41,2025-06-12 04:02:03,47.8349,47.834232,-122.41358,-122.4151
329,-0.03305417,0.14625154,2025-06-12 04:09:46,2025-06-12 04:58:47,47.836834,47.835667,-122.4152,-122.41795
330,-0.06651231,0.1376441,2025-06-12 05:06:11,2025-06-12 05:59:28,47.83795,47.8362,-122.41859,-122.420784
331,-0.057587586,0.124697834,2025-06-12 06:07:28,2025-06-12 06:58:47,47.838467,47.836685,-122.42155,-122.4219
332,-0.03227829,0.06868584,2025-06-12 07:06:05,2025-06-12 07:59:05,47.8392,47.83605,-122.4214,-122.42055
333,-0.0031079885,0.05182676,2025-06-12 08:07:03,2025-06-12 09:01:33,47.839066,47.834618,-122.41932,-122.417534
334,-0.01647101,0.004877,2025-06-12 09:09:17,2025-06-12 10:03:17,47.837418,47.8323,-122.416,-122.41662
335,0.0055273855,0.005118264,2025-06-12 10:10:47,2025-06-12 11:04:22,47.834934,47.829716,-122.41495,-122.41435
336,-0.015304169,0.004438348,2025-06-12 11:11:59,2025-06-12 12:03:33,47.832382,47.827267,-122.41293,-122.413864
337,-0.03747748,0.046104774,2025-06-12 12:11:11,2025-06-12 12:57:47,47.82955,47.826065,-122.41217,-122.41351
338,-0.04828682,0.1401362,2025-06-12 13:05:22,2025-06-12 13:57:46,47.8282,47.826332,-122.412636,-122.41383
339,-0.07012954,0.16424559,2025-06-12 14:05:33,2025-06-12 14:57:52,47.82885,47.8282,-122.41362,-122.41486
340,-0.10032306,0.18628125,2025-06-12 15:05:29,2025-06-12 15:57:33,47.830982,47.831284,-122.414215,-122.41618
341,-0.118122,0.19196232,2025-06-12 16:04:53,2025-06-12 16:53:59,47.834167,47.83455,-122.41583,-122.41697
342,-0.10485706,0.17235607,2025-06-12 17:03:05,2025-06-12 17:55:35,47.838165,47.83785,-122.41705,-122.41662
343,-0.032413114,0.08977907,2025-06-12 18:03:27,2025-06-12 18:56:46,47.84038,47.837982,-122.41707,-122.4149
344,0.019601671,0.019877922,2025-06-12 19:04:23,2025-06-12 19:58:41,47.8391,47.83433,-122.41493,-122.4124
345,0.031084098,-0.05078899,2025-06-12 20:08:53,2025-06-12 20:59:33,47.83555,47.82942,-122.41203,-122.4115
346,0.021065999,-0.1141642,2025-06-12 21:06:53,2025-06-12 21:57:11,47.830517,47.822617,-122.41147,-122.412285
347,0.005686849,-0.16283047,2025-06-12 22:04:47,2025-06-12 22:46:29,47.82355,47.8159,-122.41215,-122.413536
348,-0.037140686,-0.22717872,2025-06-12 22:51:23,2025-06-12 23:49:58,47.816467,47.80375,-122.413086,-122.41625
349,0.016496789,-0.16556798,2025-06-12 23:55:41,2025-06-13 00:41:33,47.80435,47.795334,-122.4159,-122.416016
350,-0.004388672,-0.18783261,2025-06-13 00:46:40,2025-06-13 01:35:11,47.79525,47.785767,-122.41586,-122.41807
351,0.03000186,-0.15913935,2025-06-13 01:42:52,2025-06-13 02:38:57,47.786335,47.776085,-122.41873,-122.41673
352,-0.009071893,-0.0015327489,2025-06-13 02:46:47,2025-06-13 03:37:10,47.7765,47.771267,-122.416,-122.419334
353,0.022312505,0.081079066,2025-06-13 03:44:35,2025-06-13 04:29:03,47.771667,47.76835,-122.41872,-122.418236
354,-0.016350655,0.15858927,2025-06-13 04:34:16,2025-06-13 05:30:00,47.768135,47.778534,-122.41838,-122.42087
355,-0.04665173,0.1798561,2025-06-13 05:38:17,2025-06-13 06:34:33,47.778965,47.791183,-122.42235,-122.42243
356,-0.07135783,0.1503498,2025-06-13 06:40:05,2025-06-13 07:35:52,47.7919,47.802685,-122.42337,-122.422714
357,-0.07265254,0.08407423,2025-06-13 07:43:23,2025-06-13 08:36:40,47.803734,47.8117,-122.42465,-122.42236
358,-0.009808166,0.023782829,2025-06-13 08:44:53,2025-06-13 09:40:33,47.812565,47.817665,-122.423615,-122.418335
359,-0.022813024,0.020033708,2025-06-13 09:47:59,2025-06-13 10:35:22,47.817966,47.82403,-122.41907,-122.4183
360,-0.04582162,0.021321267,2025-06-13 10:40:28,2025-06-13 11:25:52,47.824665,47.83015,-122.4184,-122.417534
361,-0.03201172,0.080418564,2025-06-13 11:30:53,2025-06-13 12:10:04,47.830685,47.83475,-122.41772,-122.4151
362,0.004170564,0.037552148,2025-06-13 12:14:35,2025-06-13 12:55:23,47.835285,47.8318,-122.41568,-122.41515
363,-0.018892646,0.09774717,2025-06-13 13:00:22,2025-06-13 13:39:23,47.832333,47.835567,-122.41492,-122.42025
364,-0.00065057655,0.090969875,2025-06-13 13:44:05,2025-06-13 14:25:33,47.836468,47.833866,-122.4202,-122.4172
365,-0.059498474,0.13772932,2025-06-13 14:30:46,2025-06-13 15:07:58,47.834766,47.833534,-122.41708,-122.4177
366,-0.07417782,0.16474143,2025-06-13 15:12:58,2025-06-13 15:58:05,47.834717,47.83338,-122.417915,-122.41703
367,-0.100138836,0.17627712,2025-06-13 16:03:11,2025-06-13 16:47:35,47.834484,47.833485,-122.41693,-122.41742
